|Revista|ISSN|Volume|Número|Submissao|Data de Publicação|Titulo|Secçao|DOI|Autor|Afiliação|Citação
971|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2017-04-16|2020-04-29|Delirium: quando os culpados se misturam (relato de caso)|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12085|Sara Cunha|Interna de Formação Específica de Medicina Geral e Familiar (USF Oceanos, Unidade Local de Saúde de Matosinhos)|Cunha, S., & Pereira, C. (2020). Delirium: quando os culpados se misturam (relato de caso). Revista Portuguesa De Medicina Geral E Familiar, 36(2), 169–74. https://doi.org/10.32385/rpmgf.v36i2.12085
972|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2017-04-16|2020-04-29|Delirium: quando os culpados se misturam (relato de caso)|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12085|Carina Pereira|Interna de Formação Específica de Medicina Geral e Familiar (USF Oceanos, Unidade Local de Saúde de Matosinhos)|Cunha, S., & Pereira, C. (2020). Delirium: quando os culpados se misturam (relato de caso). Revista Portuguesa De Medicina Geral E Familiar, 36(2), 169–74. https://doi.org/10.32385/rpmgf.v36i2.12085
973|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-11|2020-04-29|Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12418|Ana Rita Magalhães|USF Topázio|Magalhães, A. R., Penetra, J. M., Domingues, A. C., Letra, A., Neto, M. G., & Martins, N. (2020). Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 175–80. https://doi.org/10.32385/rpmgf.v36i2.12418
974|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-11|2020-04-29|Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12418|Joana Montenegro Penetra|USF Topázio|Magalhães, A. R., Penetra, J. M., Domingues, A. C., Letra, A., Neto, M. G., & Martins, N. (2020). Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 175–80. https://doi.org/10.32385/rpmgf.v36i2.12418
975|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-11|2020-04-29|Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12418|Ana Catarina Domingues|USF Topázio|Magalhães, A. R., Penetra, J. M., Domingues, A. C., Letra, A., Neto, M. G., & Martins, N. (2020). Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 175–80. https://doi.org/10.32385/rpmgf.v36i2.12418
976|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-11|2020-04-29|Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12418|Ana Letra|USF Topázio|Magalhães, A. R., Penetra, J. M., Domingues, A. C., Letra, A., Neto, M. G., & Martins, N. (2020). Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 175–80. https://doi.org/10.32385/rpmgf.v36i2.12418
977|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-11|2020-04-29|Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12418|Ana Letra||Magalhães, A. R., Penetra, J. M., Domingues, A. C., Letra, A., Neto, M. G., & Martins, N. (2020). Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 175–80. https://doi.org/10.32385/rpmgf.v36i2.12418
978|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-11|2020-04-29|Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12418|Nicoleta Martins|USF Topázio|Magalhães, A. R., Penetra, J. M., Domingues, A. C., Letra, A., Neto, M. G., & Martins, N. (2020). Ambivalência(s) da adolescência e a importância do médico de família: um relato de caso. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 175–80. https://doi.org/10.32385/rpmgf.v36i2.12418
979|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-29|2020-04-29|Líquen plano: caso clínico sobre a perspetiva dos cuidados de saúde primários|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12430|Catarina Caires Ornelas|USF Magnólia - ACES Loures Odivelas|Ornelas, C. C., & Rodrigues, A. S. (2020). Líquen plano: caso clínico sobre a perspetiva dos cuidados de saúde primários. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 181–85. https://doi.org/10.32385/rpmgf.v36i2.12430
980|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-05-29|2020-04-29|Líquen plano: caso clínico sobre a perspetiva dos cuidados de saúde primários|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12430|Ana Silva Rodrigues|USF Magnólia, ACeS Loures-Odivelas|Ornelas, C. C., & Rodrigues, A. S. (2020). Líquen plano: caso clínico sobre a perspetiva dos cuidados de saúde primários. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 181–85. https://doi.org/10.32385/rpmgf.v36i2.12430
981|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-08-09|2020-04-29|Colonoscopia: quando a preparação se torna uma complicação|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12461|Hugo Gaspar||Gaspar, H., & Morais, V. (2020). Colonoscopia: quando a preparação se torna uma complicação. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 186–93. https://doi.org/10.32385/rpmgf.v36i2.12461
982|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-08-09|2020-04-29|Colonoscopia: quando a preparação se torna uma complicação|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12461|Vânia Morais||Gaspar, H., & Morais, V. (2020). Colonoscopia: quando a preparação se torna uma complicação. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 186–93. https://doi.org/10.32385/rpmgf.v36i2.12461
983|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-09-22|2020-04-29|Um caso clínico de encefalite paraneoplásica|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12492|Cátia Filipa Neto da Silva|USF S. Nicolau, Aces do Alto Ave|Neto da Silva, C. F., Cunha Costa, F. D., & Antunes da Cunha, M. R. P. (2020). Um caso clínico de encefalite paraneoplásica. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 194–99. https://doi.org/10.32385/rpmgf.v36i2.12492
984|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-09-22|2020-04-29|Um caso clínico de encefalite paraneoplásica|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12492|Filipe Daniel Cunha Costa|USF S . Nicolau, ACES do Alto Ave|Neto da Silva, C. F., Cunha Costa, F. D., & Antunes da Cunha, M. R. P. (2020). Um caso clínico de encefalite paraneoplásica. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 194–99. https://doi.org/10.32385/rpmgf.v36i2.12492
985|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-09-22|2020-04-29|Um caso clínico de encefalite paraneoplásica|Relatos de Casos|https://doi.org/10.32385/rpmgf.v36i2.12492|Mário Rui Portilha Antunes da Cunha|USF S. Nicolau, ACES do Alto Ave|Neto da Silva, C. F., Cunha Costa, F. D., & Antunes da Cunha, M. R. P. (2020). Um caso clínico de encefalite paraneoplásica. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 194–99. https://doi.org/10.32385/rpmgf.v36i2.12492
986|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Hugo Rocha|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
987|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Raquel Braga|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
988|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Luís Filipe Cavadas|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
989|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Ana Miranda|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
990|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Ângela Neves|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
991|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Carla Silva|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
992|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Sofia Faria|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
993|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Sílvia Colmonero Martins|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
994|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Cátia Cordeiro|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
995|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Cristiana Teixeira|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
996|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Sofia Fernandes|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
997|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Rita Oliveira|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
998|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Maria Inês Oliveira|Unidade Local de Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
999|Vol. 36 N.º 2 (2020): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|36|2|2018-01-28|2020-04-29|Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?|Artigo Breve|https://doi.org/10.32385/rpmgf.v36i2.12318|Catarina Henriques Silva|Unidade Local e Saúde de Matosinhos, USF Lagoa|Rocha, H., Braga, R., Cavadas, L. F., Miranda, A., Neves, Ângela, Silva, C., Faria, S., Martins, S. C., Cordeiro, C., Teixeira, C., Fernandes, S., Oliveira, R., Oliveira, M. I., & Silva, C. H. (2020). Caraterização da consulta aberta de uma Unidade de Saúde Familiar: quem, quando e porquê?. Revista Portuguesa De Medicina Geral E Familiar, 36(2), 200–7. https://doi.org/10.32385/rpmgf.v36i2.12318
